tr032015_ipcae,juros_selic_70,id,nome,tr,fator,fator_pbc,fator_pbc_INPC1085ORTN,fator_pbc_INPC1088ORTN,sigla,aliquota,teto,ipca,data_moeda,salario_minimo,cam,cam_art_175_3048,ipca_todo_periodo,tr_todo_periodo,igpdi_012004_inpc062009_tr032015_inpc,igpdi_2006_inpc062009_tr032015_ipcae,igpdi_012004_inpc062009_tr092017_inpc,igpdi_012004_inpc062009_tr092017_ipcae
1.55066373,0.0000,487,Real,1.16876435,2.13482720576499,2.134827,2.134827,2.134827,R$,0.2000,3038.99,2.10583417,2008-03-01,415.00,2.1348269135,2.134827,2.10015139394034,1.10288438809129,1.55890223,1.55265967490663,1.48753145,1.44944187
1.54279548,0.0000,488,Real,1.16283390,2.12399464894472,2.123993,2.123993,2.123993,R$,0.2000,3038.99,2.09244254,2008-04-01,415.00,2.1239945414,2.123993,2.09533213004124,1.10243349279274,1.55099217,1.54478129032597,1.47338694,1.44208723
1.53298437,0.0000,489,Real,1.15543909,2.1104875944002,2.110487,2.110487,2.110487,R$,0.2000,3038.99,2.0725461,2008-05-01,415.00,2.1104874219,2.110487,2.08304218117232,1.10138167329474,1.54112894,1.53495756192962,1.46010003,1.43291656
1.51840765,0.0000,490,Real,1.14445234,2.09041892193984,2.090422,2.090422,2.090422,R$,0.2000,3038.99,2.05385601,2008-06-01,415.00,2.0904193957,2.090422,2.07144210538218,1.10057165255846,1.52647478,1.52036208590493,1.45168028,1.41929136
1.50471475,0.0000,491,Real,1.13413174,2.07156745942145,2.071572,2.071572,2.071572,R$,0.2000,3038.99,2.04201234,2008-07-01,415.00,2.0715681257,2.071572,2.05296541663249,1.09931184118845,1.51270913,1.50665155673861,1.44863814,1.40649228
1.49603773,0.0000,492,Real,1.12759171,2.05962167541807,2.059623,2.059623,2.059623,R$,0.2000,3038.99,2.0377331,2008-08-01,415.00,2.0596223163,2.059623,2.04011270658103,1.09721177784566,1.50398601,1.49796336919726,1.44646844,1.39838167
1.49290264,0.0000,553,Real,1.12522873,2.0553063909253,2.055304,2.055304,2.055304,R$,0.2000,3038.99,2.03468107,2008-09-01,415.00,2.0553061733,2.055304,2.0329972163239,1.09548748055127,1.50083426,1.49482423829684,1.43927208,1.39545122
1.49066665,0.0000,617,Real,1.12354342,2.05222819543134,2.052226,2.052226,2.052226,R$,0.2000,3038.99,2.02455828,2008-10-01,415.00,2.0522278316,2.052226,2.02772513098334,1.093333613333,1.49858638,1.49258536025646,1.43382355,1.39336118
1.48325039,0.0000,739,Real,1.11795365,2.04201800600603,2.042017,2.042017,2.042017,R$,0.2000,3038.99,2.01689409,2008-11-01,415.00,2.0420177429,2.042017,2.02166015053175,1.09060056830882,1.49113073,1.48515956244424,1.42967748,1.38642904
1.47763538,0.0000,740,Real,1.11372151,2.03428811121122,2.034287,2.034287,2.034287,R$,0.2000,3038.99,2.01106201,2008-12-01,415.00,2.0342874506,2.034287,2.01180231916782,1.0888388270866,1.48548588,1.47953732062586,1.42058574,1.38118055
1.47336262,0.0000,862,Real,1.11050105,2.02840543954442,2.028409,2.028409,2.028409,R$,0.2000,3038.99,1.99827306,2009-01-01,415.00,2.0284050758,2.028409,2.00598496277577,1.08650393014072,1.48119043,1.47525906932482,1.41619553,1.37718671
1.46399306,0.0000,863,Real,1.10343904,2.01550546081266,2.015508,2.015508,2.015508,R$,0.2000,3218.90,1.99209756,2009-02-01,465.00,2.0155058385,2.015508,1.99799299081252,1.08450843462102,1.47177109,1.46587745362164,1.41336879,1.36842876
1.4594687,0.0000,865,Real,1.10002895,2.00927719938847,2.009278,2.009278,2.009278,R$,0.2000,3218.90,1.98812131,2009-03-01,465.00,2.0092770795,2.009278,1.98548443884778,1.08401954180767,1.46722270,1.46134727706274,1.40563778,1.36419974
1.45655561,0.0000,987,Real,1.09783329,2.0052662173812,2.005267,2.005267,2.005267,R$,0.2000,3218.90,1.97724646,2009-04-01,465.00,2.0052665464,2.005267,1.98330280576145,1.08246296007108,1.46429411,1.45843041623028,1.39725426,1.36147679
1.44858836,0.0000,1049,Real,1.09182823,1.99429756547948,1.994304,1.994304,1.994304,R$,0.2000,3218.90,1.96545374,2009-05-01,465.00,1.9942979079,1.994304,1.97618852706402,1.0819717448989,1.45628455,1.450452925142,1.39141033,1.35402963
1.43994867,0.0000,1110,Real,1.08531633,1.98240377285553,1.982406,1.982406,1.982406,R$,0.2000,3218.90,1.95723335,2009-06-01,465.00,1.982403487,1.982406,1.96459740238992,1.08148615761413,1.44759896,1.4418021124672,1.38994950,1.34595390
1.43392618,0.0000,1171,Real,1.08077707,1.9741126769945,1.974111,1.974111,1.974111,R$,0.2000,3218.90,1.95293689,2009-07-01,465.00,1.9741122157,1.974111,1.95716019365403,1.08077716779206,1.44154447,1.43577187061063,1.38967573181882,1.34032454143992
1.43242071,0.0000,1232,Real,1.07964237,1.96958178119292,1.969582,1.969582,1.969582,R$,0.2000,3218.90,1.94845545,2009-08-01,465.00,1.9695821767,1.969582,1.95286389308923,1.07964246356285,1.44003100,1.43426445866458,1.38967573181882,1.3389173393163
1.43213857,0.0000,1293,Real,1.07942972,1.96800827738602,1.968008,1.968008,1.968008,R$,0.2000,3218.90,1.9447604,2009-09-01,465.00,1.9680077705,1.968008,1.94838261307915,1.07942981588912,1.43974737,1.43398196421763,1.38967573181882,1.33865362455226
1.43213857,0.0000,1354,Real,1.07942972,1.96486432808866,1.964864,1.964864,1.964864,R$,0.2000,3218.90,1.94126612,2009-10-01,465.00,1.9648639881,1.964864,1.94468770643692,1.07942981588912,1.43974737,1.43398196421763,1.38967573181882,1.33865362455226
1.43213857,0.0000,1415,Real,1.07942972,1.96015910825016,1.960161,1.960161,1.960161,R$,0.2000,3218.90,1.93276197,2009-11-01,465.00,1.9601596051,1.960161,1.94119355803246,1.07942981588912,1.43974737,1.43398196421763,1.38893542923503,1.33865362455226
1.43213857,0.0000,1476,Real,1.07942972,1.95293383566747,1.952933,1.952933,1.952933,R$,0.2000,3218.90,1.92544528,2009-12-01,465.00,1.9529337502,1.952933,1.93268972325016,1.07942981588912,1.43974737,1.43398196421763,1.38893542923503,1.33865362455226
1.43137565,0.0000,1537,Real,1.07885469,1.94825766983513,1.948253,1.948253,1.948253,R$,0.2000,3467.40,1.91548476,2010-01-01,510.00,1.9482579311,1.948253,1.92537330469233,1.07885478628803,1.43898039,1.43321805899218,1.38893542923503,1.33794050226455
1.43137565,0.0000,1538,Real,1.07885469,1.93126260539407,1.931263,1.931263,1.931263,R$,0.2000,3467.40,1.89764688,2010-02-01,510.00,1.9312628183,1.931263,1.91541315627968,1.07885478628803,1.43898039,1.43321805899218,1.3878362629148,1.33794050226455
1.43137565,0.0000,1599,Real,1.07885469,1.91783812539333,1.917835,1.917835,1.917835,R$,0.2000,3467.40,1.88726691,2010-03-01,510.00,1.9178379527,1.917835,1.89757594242092,1.07885478628803,1.43898039,1.43321805899218,1.3878362629148,1.33794050226455
1.4302429,0.0000,1721,Real,1.07800091,1.90431730842484,1.904318,1.904318,1.904318,R$,0.2000,3467.40,1.8782513,2010-04-01,510.00,1.9043172998,1.904318,1.88719636242757,1.07800100948852,1.43784162,1.4320838485841,1.38712882721293,1.33688169196452
1.4302429,0.0000,1782,Real,1.07800091,1.89051665550236,1.890516,1.890516,1.890516,R$,0.2000,3467.40,1.8664924,2010-05-01,510.00,1.8905165292,1.890516,1.8781810931803,1.07800100948852,1.43784162,1.4320838485841,1.38631228927454,1.33688169196452
1.42951385,0.0000,1868,Real,1.07745141,1.88242282105153,1.882424,1.882424,1.882424,R$,0.2000,3467.40,1.86295279,2010-06-01,510.00,1.8824221141,1.882424,1.86642263060748,1.07745150921882,1.43710869,1.43135385811646,1.38471847830601,1.3362002298473
1.42867237,0.0000,1990,Real,1.07681717,1.88449483043768,1.884495,1.884495,1.884495,R$,0.2000,3467.40,1.86463096,2010-07-01,510.00,1.8844950587,1.884495,1.8628831526175,1.07681726385041,1.43626274,1.43051128696844,1.3834609123367,1.33541367119496
1.42702986,0.0000,1991,Real,1.07557918,1.88581449398028,1.885817,1.885817,1.885817,R$,0.2000,3467.40,1.86556374,2010-08-01,510.00,1.8858151292,1.885817,1.86456125774948,1.07557927210821,1.43461150,1.42886666144112,1.38249040407304,1.33387837718282
1.42573385,0.0000,2112,Real,1.07460236,1.88713568668112,1.887138,1.887138,1.887138,R$,0.2000,3467.40,1.85979836,2010-09-01,510.00,1.8871361245,1.887138,1.86549400475185,1.07460245847346,1.43330862,1.42756900121901,1.38183817645375,1.33266698289537
1.4247337,0.0000,2113,Real,1.07384852,1.87700042600852,1.877003,1.877003,1.877003,R$,0.2000,3467.40,1.84833866,2010-10-01,510.00,1.8770003228,1.877003,1.85972884533133,1.07384861674451,1.43230314,1.42656755079835,1.38137403477807,1.33173210695629
1.42406153,0.0000,2238,Real,1.07334190,1.85988914554285,1.859886,1.859886,1.859886,R$,0.2000,3467.40,1.83257849,2010-11-01,510.00,1.8598893408,1.859886,1.84826957397269,1.07334199932083,1.43162741,1.42589452858086,1.37943454980105,1.33110382595044
1.42358322,0.0000,2302,Real,1.07298138,1.84092758363272,1.840926,1.840926,1.840926,R$,0.2000,3467.40,1.82002035,2010-12-01,510.00,1.8409277847,1.840926,1.83250998807525,1.07298147754437,1.43114655,1.42541558894298,1.37844895879551,1.33065672529074
1.42158447,0.0000,2303,Real,1.07147489,1.82994822762348,1.829949,1.829949,1.829949,R$,0.2000,3691.74,1.80629253,2011-01-01,540.00,1.8299480961,1.829949,1.81995231708735,1.07147498371726,1.42913718,1.42341426848149,1.37772702983188,1.32878844873183
1.42056876,0.0000,2304,Real,1.07070933,1.81290728843587,1.812907,1.812907,1.812907,R$,0.2000,3691.74,1.78893981,2011-02-01,540.00,1.8129067724,1.812907,1.80622500703389,1.07070942647733,1.42811608,1.42239725444457,1.37605924602569,1.3278390438155
1.41982477,0.0000,2305,Real,1.07014857,1.80316960890009,1.803171,1.803171,1.803171,R$,0.2000,3691.74,1.77827019,2011-03-01,545.00,1.8031696563,1.803171,1.78887293952054,1.070148668575,1.42736814,1.42165230863484,1.3755516674604,1.32714362055833
1.41810603,0.0000,2306,Real,1.06885312,1.79134615755419,1.791347,1.791347,1.791347,R$,0.2000,3691.74,1.76468214,2011-04-01,545.00,1.7913467676,1.791347,1.77820371721723,1.06885321847421,1.42564026,1.41993135183642,1.3733954366249,1.32553706962993
1.41758294,0.0000,2307,Real,1.06845886,1.77854098663199,1.778539,1.778539,1.778539,R$,0.2000,3691.74,1.75241523,2011-05-01,545.00,1.7785412705,1.778539,1.76461617268754,1.06845895711903,1.42511440,1.41940759043554,1.37186717659018,1.32504812687112
1.41536082,0.0000,2308,Real,1.06678401,1.76846077565525,1.768458,1.768458,1.768458,R$,0.2000,3691.74,1.74839392,2011-06-01,545.00,1.7684610425,1.768458,1.75234972461523,1.0667841060725,1.42288047,1.41718261373199,1.37018322141107,1.3229710623033
1.41378587,0.0000,2309,Real,1.06559694,1.76457824293833,1.764578,1.764578,1.764578,R$,0.2000,3691.74,1.74664728,2011-07-01,545.00,1.7645789688,1.764578,1.74832856890675,1.06559703097999,1.42129715,1.41560562906121,1.36734461399242,1.32149891251476
1.41205044,0.0000,2310,Real,1.06428892,1.76457824293833,1.764578,1.764578,1.764578,R$,0.2000,3691.74,1.74194403,2011-08-01,545.00,1.7645789688,1.764578,1.74658198691983,1.06428901977468,1.41955252,1.41386798530727,1.36597454152726,1.31987678394729
1.40912511,0.0000,2311,Real,1.06208404,1.75719852537556,1.757194,1.757194,1.757194,R$,0.2000,3691.74,1.7327604,2011-09-01,545.00,1.7571987341,1.757194,1.74187891385243,1.06208413311434,1.41661163,1.41093887620028,1.36512816206678,1.3171423963325
1.40771318,0.0000,2312,Real,1.06101984,1.74932641886642,1.749327,1.749327,1.749327,R$,0.2000,3691.74,1.72551324,2011-10-01,545.00,1.7493267637,1.749327,1.73269562702917,1.06101993012442,1.41519219,1.40952512250241,1.36424822196362,1.31582262623839
1.40684094,0.0000,2313,Real,1.06036241,1.74374652052691,1.743747,1.743747,1.743747,R$,0.2000,3691.74,1.71761223,2011-11-01,545.00,1.743746774,1.743747,1.72544874231146,1.06036250537109,1.41431532,1.40865175841219,1.36297111802603,1.31500732169893
1.40593411,0.0000,2314,Real,1.05967892,1.73386357096037,1.733862,1.733862,1.733862,R$,0.2000,3691.74,1.70804716,2011-12-01,545.00,1.7338637506,1.733862,1.71754802141297,1.05967901240809,1.41340367,1.40774376368461,1.36179452755422,1.31415968869972
1.40461799,0.5000,2315,Real,1.05868693,1.725066323729,1.725069,1.725069,1.725069,R$,0.2000,3916.20,1.69701655,2012-01-01,622.00,1.7250659145,1.725069,1.70798331484981,1.05868702266785,1.41208055,1.40642594257642,1.36179452755422,1.31292947378279
1.40340544,0.5000,2316,Real,1.05777301,1.71631342208597,1.716315,1.716315,1.716315,R$,0.2000,3916.20,1.68806978,2012-02-01,622.00,1.7163127196,1.716315,1.69695311957258,1.05777310670366,1.41086157,1.40521183954705,1.36034168263716,1.31179608196797
1.40340544,0.5000,2317,Real,1.05777301,1.70964476309483,1.709646,1.709646,1.709646,R$,0.2000,3916.20,1.68386013,2012-03-01,622.00,1.7096451037,1.709646,1.68800668414661,1.05777310670366,1.41086157,1.40521183954705,1.36003295515634,1.31179608196797
1.40190821,0.5000,2318,Real,1.05664452,1.70657268423375,1.706571,1.706571,1.706571,R$,0.2000,3916.20,1.67665054,2012-04-01,622.00,1.7065732718,1.706571,1.68379719116869,1.0566446102599,1.40935638,1.40371267441078,1.35939675747385,1.31039657842221
1.40159003,0.5000,2319,Real,1.05640471,1.69572024835664,1.695724,1.695724,1.695724,R$,0.2000,3916.20,1.66814301,2012-05-01,622.00,1.6957206596,1.695724,1.67658786335625,1.05640480636886,1.40903653,1.40339410394918,1.35939675747385,1.31009918590701
1.40093441,0.4828,2320,Real,1.05591055,1.68644590376109,1.686448,1.686448,1.686448,R$,0.2000,3916.20,1.66514574,2012-06-01,622.00,1.6864452109,1.686448,1.6680806520309,1.05591064018925,1.40837741,1.40273762274174,1.35920103252516,1.30948634629694
1.40093441,0.4828,2321,Real,1.05591055,1.68207251125601,1.682072,1.682072,1.682072,R$,0.2000,3916.20,1.65966884,2012-07-01,622.00,1.6820718242,1.682072,1.66508350172779,1.05591064018925,1.40837741,1.40273762274174,1.35903387135898,1.30948634629694
1.4007327,0.4551,2322,Real,1.05575852,1.6748701760466,1.674871,1.674871,1.674871,R$,0.2000,3916.20,1.65322127,2012-08-01,622.00,1.6748698837,1.674871,1.65960679929013,1.05575861094927,1.40817463,1.40253565760705,1.35903387135898,1.30929780741268
1.40056042,0.4273,2323,Real,1.05562867,1.66736659666814,1.667367,1.667367,1.667367,R$,0.2000,3916.20,1.64532372,2012-09-01,622.00,1.6673667334,1.667367,1.65315947732855,1.05562876861073,1.40800144,1.40236316693751,1.35903387135898,1.3091367835883
1.40056042,0.4273,2756,Real,1.05562867,1.65692856266825,1.656930,1.656930,1.656930,R$,0.2000,3916.20,1.63469818,2012-10-01,622.00,1.6569280864,1.656930,1.64526221867889,1.05562876861073,1.40800144,1.40236316693751,1.35903387135898,1.3091367835883
1.40056042,0.4134,2757,Real,1.05562867,1.64524732303668,1.645248,1.645248,1.645248,R$,0.2000,3916.20,1.62591822,2012-11-01,622.00,1.6452468339,1.645248,1.63463707767401,1.05562876861073,1.40800144,1.40236316693751,1.35903387135898,1.3091367835883
1.40056042,0.4134,2758,Real,1.05562867,1.63641031769164,1.636412,1.636412,1.636412,R$,0.2000,3916.20,1.61477627,2012-12-01,622.00,1.6364102187,1.636412,1.62585744745774,1.05562876861073,1.40800144,1.40236316693751,1.35903387135898,1.3091367835883
1.40056042,0.4134,2759,Real,1.05562867,1.62438960493554,1.624388,1.624388,1.624388,R$,0.2000,4159.00,1.60069019,2013-01-01,678.00,1.6243897347,1.624388,1.61471590769464,1.05562876861073,1.40800144,1.40236316693751,1.35903387135898,1.3091367835883
1.40056042,0.4134,2760,Real,1.05562867,1.60958123674703,1.609583,1.609583,1.609583,R$,0.2000,4159.00,1.58987902,2013-02-01,678.00,1.6095815841,1.609583,1.60063036052205,1.05562876861073,1.40800144,1.40236316693751,1.35903387135898,1.3091367835883
1.40056042,0.4134,2761,Real,1.05562867,1.60125497024697,1.601257,1.601257,1.601257,R$,0.2000,4159.00,1.5821266,2013-03-01,678.00,1.6012550578,1.601257,1.58981958732822,1.05562876861073,1.40800144,1.40236316693751,1.35903387135898,1.3091367835883
1.40056042,0.4134,2762,Real,1.05562867,1.59170537717208,1.591704,1.591704,1.591704,R$,0.2000,4159.00,1.57409869,2013-04-01,678.00,1.5917048288,1.591704,1.58206745678995,1.05562876861073,1.40800144,1.40236316693751,1.35903387135898,1.3091367835883
1.40056042,0.4273,2763,Real,1.05562867,1.58236833708956,1.582366,1.582366,1.582366,R$,0.2000,4159.00,1.56689099,2013-05-01,678.00,1.5823688526,1.582366,1.57403985353691,1.05562876861073,1.40800144,1.40236316693751,1.35903387135898,1.3091367835883
1.40056042,0.4551,2764,Real,1.05562867,1.57684960507879,1.576848,1.576848,1.576848,R$,0.2000,4159.00,1.56095935,2013-06-01,678.00,1.576849878,1.576848,1.56683242438474,1.05562876861073,1.40800144,1.40236316693751,1.35874989263142,1.3091367835883
1.40056042,0.4551,2765,Real,1.05562867,1.57244715856756,1.572449,1.572449,1.572449,R$,0.2000,4159.00,1.55986744,2013-07-01,678.00,1.5724470264,1.572449,1.56090100058252,1.05562876861073,1.40800144,1.40236316693751,1.35874989263142,1.3091367835883
1.40026776,0.4828,2766,Real,1.05540809,1.57449317226399,1.574494,1.574494,1.574494,R$,0.2000,4159.00,1.55737564,2013-08-01,678.00,1.5744938684,1.574494,1.55980913418859,1.05540818829938,1.40770723,1.40207013427945,1.3586425598692,1.30886323117298
1.40026776,0.5000,2767,Real,1.05540809,1.57197923615268,1.571978,1.571978,1.571978,R$,0.2000,4159.00,1.55318205,2013-09-01,678.00,1.5719787025,1.571978,1.5573174263065,1.05540818829938,1.40770723,1.40207013427945,1.35739375761219,1.30886323117298
1.40015715,0.5000,2773,Real,1.05532472,1.56774652620371,1.567746,1.567746,1.567746,R$,0.2000,4159.00,1.54576239,2013-10-01,678.00,1.5677457888,1.567746,1.55312399152937,1.05532481763878,1.40759603,1.40195937948847,1.35711283525529,1.30875983914569
1.3988702,0.5000,2774,Real,1.05435472,1.55824051413804,1.558244,1.558244,1.558244,R$,0.2000,4159.00,1.53700148,2013-11-01,678.00,1.5582405216,1.558244,1.54570460940423,1.05435481121247,1.40630224,1.40067076238707,1.35644275253554,1.30755688680982
1.3985807,0.5000,2775,Real,1.05413651,1.54987066662876,1.549869,1.549869,1.549869,R$,0.2000,4159.00,1.52555978,2013-12-01,678.00,1.5498712171,1.549869,1.53694402844211,1.05413660493525,1.40601119,1.40038088354418,1.35491711586308,1.30728627855016
1.39789013,0.5000,2776,Real,1.05361602,1.5387919153353,1.538791,1.538791,1.538791,R$,0.2000,4390.24,1.51540656,2014-01-01,724.00,1.5387919153,1.538791,1.52550275775892,1.05361611857267,1.40531696,1.39968943696232,1.35418991587825,1.30664079799595
1.39631789,0.5000,2777,Real,1.05243099,1.52915821855839,1.529160,1.529160,1.529160,R$,0.2000,4390.24,1.50487245,2014-02-01,724.00,1.5291582185,1.529160,1.51534991333955,1.05243108117527,1.40373636,1.39811515929296,1.35382979715221,1.30517117525262
1.39556845,0.5000,2778,Real,1.05186613,1.51943384196978,1.519435,1.519435,1.519435,R$,0.2000,4390.24,1.4939665,2014-03-01,724.00,1.5194338419,1.519435,1.50481619993997,1.05186622901029,1.40298296,1.3973647744091,1.35320867437067,1.30447067450041
1.39519733,0.5000,2779,Real,1.05158641,1.50707582024378,1.507078,1.507078,1.507078,R$,0.2000,4390.24,1.48240375,2014-04-01,724.00,1.5070758202,1.507078,1.49391065217906,1.05158650699943,1.40260986,1.39699317422475,1.35239182970553,1.30412377757558
1.39455725,0.5000,2780,Real,1.05110396,1.49541160968821,1.495409,1.495409,1.495409,R$,0.2000,4390.24,1.47385539,2014-05-01,724.00,1.4954116096,1.495409,1.48234833516477,1.05110405024037,1.40196636,1.39635224854267,1.35176325978973,1.30352545938972
1.39371542,0.5000,2781,Real,1.05046947,1.48649265376562,1.486489,1.486489,1.486489,R$,0.2000,4390.24,1.46696067,2014-06-01,724.00,1.4864926537,1.486489,1.47380029346269,1.05046956662213,1.40112008,1.3955093608887,1.35034000142822,1.30273860527213
1.39306766,0.5000,2782,Real,1.04998123,1.48263779549732,1.482635,1.482635,1.482635,R$,0.2000,4390.24,1.46447107,2014-07-01,724.00,1.4826377954,1.482635,1.46690583603333,1.04998132530586,1.40046886,1.39486075063965,1.34952758582156,1.30213311337441
1.39160091,0.5000,2783,Real,1.04887572,1.48071286876793,1.480712,1.480712,1.480712,R$,0.2000,4390.24,1.46242368,2014-08-01,724.00,1.4807128687,1.480712,1.46441632827527,1.04887581020191,1.39899432,1.39339211535007,1.34835047585614,1.30076211011036
1.39076367,0.5000,2784,Real,1.04824467,1.47805237449384,1.478049,1.478049,1.478049,R$,0.2000,4390.24,1.45674238,2014-09-01,724.00,1.4780523744,1.478049,1.46236901165894,1.04824476685226,1.39815264,1.3925537979637,1.34695233932791,1.29997952243785
1.38955059,0.5000,2785,Real,1.04733035,1.47084523285286,1.470845,1.470845,1.470845,R$,0.2000,4390.24,1.44978342,2014-10-01,724.00,1.4708452328,1.470845,1.45668792873687,1.04733044737171,1.39693311,1.391339158878,1.34630207542548,1.29884563020268
1.38810973,0.5000,2786,Real,1.04624435,1.4652771795705,1.465278,1.465278,1.465278,R$,0.2000,4390.24,1.4442951,2014-11-01,724.00,1.4652771795,1.465278,1.44972922844036,1.04624444563713,1.39548460,1.38989644636667,1.34488591056166,1.29749882642086
1.3874396,0.5000,2787,Real,1.04573926,1.45755215315876,1.457551,1.457551,1.457551,R$,0.2000,4390.24,1.4329746,2014-12-01,724.00,1.4575521531,1.457551,1.44424111221394,1.04573935352938,1.39481091,1.38922545047409,1.34370613657375,1.29687243703377
1.38598016,0.5000,2788,Real,1.04463925,1.44857101287891,1.448569,1.448569,1.448569,R$,0.2000,4663.75,1.42033363,2015-01-01,788.00,1.4485710128,1.448569,1.43292103602931,1.04463934829562,1.39334372,1.3877641348401,1.3434804318612,1.2955082668288
1.38476434,0.5000,2789,Real,1.04372287,1.42744482940374,1.427444,1.427444,1.427444,R$,0.2000,4663.75,1.40169114,2015-02-01,788.00,1.4274448294,1.427444,1.42028053923016,1.04372295953715,1.39212143,1.38654674679641,1.34174153483206,1.29437180838104
1.38453174,0.5000,2790,Real,1.04354755,1.41107634381548,1.411074,1.411074,1.411074,R$,0.2000,4663.75,1.38452305,2015-03-01,788.00,1.4110763438,1.411074,1.40163874393582,1.04354764353304,1.39188760,1.38631384607027,1.33228233028702,1.29415439044345
1.38453169,0.5000,2791,Real,1.04219686,1.39008604454288,1.390086,1.390086,1.390086,R$,0.2000,4663.75,1.36986549,2015-04-01,788.00,1.3900860445,1.390086,1.38447129981807,1.0421969562777,1.39008604,1.38451950878689,1.31922203216855,1.29247933722241
1.36987403,0.5000,2792,Real,1.04107874,1.38028601384458,1.380286,1.380286,1.380286,R$,0.2000,4663.75,1.36169532,2015-05-01,788.00,1.3802860138,1.380286,1.36981428694773,1.04107883760611,1.38028601,1.36986198554159,1.31683461101877,1.29109270365868
1.36170381,0.5000,2793,Real,1.03987976,1.36675513797859,1.366756,1.366756,1.366756,R$,0.2000,4663.75,1.34834669,2015-06-01,788.00,1.3667551379,1.366756,1.36164442042518,1.03987985613199,1.36675514,1.36169183453438,1.31380628752602,1.2896057881849
1.3483551,0.5000,2794,Real,1.03799787,1.35631153912731,1.356312,1.356312,1.356312,R$,0.2000,4663.75,1.3404381,2015-07-01,788.00,1.3563115391,1.356312,1.34829628718208,1.03799796581996,1.35631154,1.3483432364931,1.31135798217331,1.28727196411396
1.34044646,0.5000,2795,Real,1.03561079,1.34849029541391,1.348491,1.348491,1.348491,R$,0.2000,4663.75,1.3346989,2015-08-01,788.00,1.3484902954,1.348491,1.34038799799391,1.03561088273526,1.34849030,1.34043467192872,1.30884499977374,1.28431162581645
1.33470722,0.5000,2796,Real,1.03368091,1.34512747672211,1.345124,1.345124,1.345124,R$,0.2000,4663.75,1.32951379,2015-09-01,788.00,1.3451274767,1.345124,1.33464900726268,1.03368100030768,1.34512748,1.33469548135888,1.30650635340115,1.28191828437952
1.32952208,0.5000,2797,Real,1.03170004,1.33830213582938,1.338303,1.338303,1.338303,R$,0.2000,4663.75,1.32079654,2015-10-01,788.00,1.3383021358,1.338303,1.32946409728328,1.03170013604647,1.33830214,1.32951039083463,1.30481400963066,1.27946171788119
1.32080477,0.5000,2798,Real,1.02985660,1.32807595100663,1.328077,1.328077,1.328077,R$,0.2000,4663.75,1.30966439,2015-11-01,788.00,1.328075951,1.328077,1.32074716598776,1.02985669256678,1.32807595,1.32079315600499,1.30188476890064,1.27717557360443
1.30967256,0.5000,2799,Real,1.02852261,1.31349614381033,1.313492,1.313492,1.313492,R$,0.2000,4663.75,1.29439058,2015-12-01,788.00,1.3134961438,1.313492,1.30961543479203,1.02852269862666,1.31349614,1.30966103718889,1.30016854641936,1.27552122257875
1.29439865,0.5000,2800,Real,1.02621372,1.30178012270598,1.301780,1.301780,1.301780,R$,0.2000,5189.82,1.28259075,2016-01-01,880.00,1.3017801227,1.301780,1.29434219686897,1.0262137177617,1.30178012,1.29438726743318,1.29892547474004,1.27265774265777
1.28259874,0.5000,2801,Real,1.02486090,1.28241564644466,1.282417,1.282417,1.282417,R$,0.2000,5189.82,1.26463296,2016-02-01,880.00,1.2824156464,1.282417,1.28254280308063,1.02486090137188,1.28241565,1.28258746277564,1.29611549634396,1.2709800489931
1.26464084,0.5000,2802,Real,1.02388105,1.27034734665148,1.270345,1.270345,1.270345,R$,0.2000,5189.82,1.25921832,2016-03-01,880.00,1.2703473466,1.270345,1.26458568633468,1.0238810472097,1.27034735,1.26462972074112,1.29442756280207,1.26976488399911
1.25922617,0.5000,2803,Real,1.02166608,1.26478230451162,1.264783,1.264783,1.264783,R$,0.2000,5189.82,1.25282889,2016-04-01,880.00,1.2647823045,1.264783,1.25917124995985,1.02166607515876,1.26478230,1.25921509582905,1.29244624271199,1.26701798899896
1.2528367,0.5000,2804,Real,1.02033556,1.25673917379931,1.256739,1.256739,1.256739,R$,0.2000,5189.82,1.24214643,2016-05-01,880.00,1.2567391737,1.256739,1.25278206144647,1.02033555759166,1.25673917,1.25282568483639,1.28981115851514,1.26536794919321
1.24215418,0.5000,2805,Real,1.01877378,1.24454265577273,1.244544,1.244544,1.244544,R$,0.2000,5189.82,1.23719764,2016-06-01,880.00,1.2445426557,1.244544,1.24210000143414,1.01877377739092,1.24454266,1.24214325286177,1.28772375830294,1.26343110930265
1.23720536,0.5000,2806,Real,1.01669667,1.23872066863017,1.238719,1.238719,1.238719,R$,0.2000,5189.82,1.23055266,2016-07-01,880.00,1.2387206686,1.238719,1.23715139585074,1.01669666610207,1.23872067,1.23719447496193,1.28445482078404,1.26085518216549
1.23056033,0.5000,2807,Real,1.01505127,1.23084327169135,1.230841,1.230841,1.230841,R$,0.2000,5189.82,1.22503998,2016-08-01,880.00,1.2308432716,1.230841,1.23050665988735,1.01505126799665,1.23084327,1.23054950762077,1.28243498568159,1.25881464362817
1.22504762,0.5000,2808,Real,1.01247452,1.22703944939822,1.227040,1.227040,1.227040,R$,0.2000,5189.82,1.22222885,2016-09-01,880.00,1.2270394493,1.227040,1.22499418605012,1.01247452034238,1.22703945,1.22503684183253,1.28038508915386,1.25561909303639
